                  lambda                      s^                    X11A                    X12A                    Y11A                    Y12A                    Y11B                    Y12B                    X11C                    X12C                    Y11C                    Y12C                    X11G                    X12G                    Y11G                    Y12G                    Y11H                    Y12H                    X11M                    X12M                    Y11M                    Y12M                    Z11M                    Z12M
   3.000000000000000E+00   9.999999747378752E-05   1.014080324918552E+01  -9.119760721173265E+00   8.086062327495242E+00  -5.586919861216913E+00  -5.513737495214854E-01   1.522331555030866E+00   8.053068267771534E+00  -3.396878618209245E+00   8.160809796926872E+00   2.651984307878598E+00   5.234055501235191E-01  -2.193270978811019E+00   1.223775863030525E-01  -4.673176287448476E-01   8.515702641301645E-04   2.097131521855508E+00   6.823433211248027E+00  -1.513607197784204E+00   6.828476024230294E+00  -4.362747410050831E+00   6.683868494855335E+00  -1.761907617348834E+00
   3.000000000000000E+00   1.999999949475750E-04   1.014045143977843E+01  -9.119269173490245E+00   8.085557042477799E+00  -5.586174093745167E+00  -5.512314613999383E-01   1.522088802377711E+00   8.053052245319623E+00  -3.396362405404071E+00   8.160772518411708E+00   2.651380960580523E+00   5.236345546090488E-01  -2.193394925615560E+00   1.223563645058072E-01  -4.672180870554354E-01   8.438874913903442E-04   2.097024740155993E+00   6.823388310797689E+00  -1.511196679913143E+00   6.828446788302545E+00  -4.362377997654207E+00   6.683859874561636E+00  -1.761464956742707E+00
   3.000000000000000E+00   3.999999898951501E-04   1.013974775423284E+01  -9.118285930138043E+00   8.084547072724408E+00  -5.584683302481390E+00  -5.509470417526694E-01   1.521603515517730E+00   8.053020217423608E+00  -3.395330298631093E+00   8.160697997597618E+00   2.650174894268111E+00   5.240920868496629E-01  -2.193642371521909E+00   1.223139335670721E-01  -4.670190833986190E-01   8.285368046784298E-04   2.096811080169595E+00   6.823298703042216E+00  -1.506379176517278E+00   6.828388328800274E+00  -4.361639161264031E+00   6.683842648256163E+00  -1.760580038903400E+00
   3.000000000000000E+00   5.999999848427251E-04   1.013904397992078E+01  -9.117302489838480E+00   8.083537902600099E+00  -5.583193501913752E+00  -5.506628307270657E-01   1.521118519693243E+00   8.052988212189286E+00  -3.394298616787192E+00   8.160623525032872E+00   2.648969664994309E+00   5.245489839609342E-01  -2.193889220930303E+00   1.222715194944515E-01  -4.668201859795978E-01   8.132059120422833E-04   2.096597291562706E+00   6.823209352305668E+00  -1.501566379023460E+00   6.828329885770715E+00  -4.360900309591567E+00   6.683825440974070E+00  -1.759695658571956E+00
   3.000000000000000E+00   7.999999797903001E-04   1.013834011709266E+01  -9.116318853032332E+00   8.082529531210513E+00  -5.581704690991385E+00  -5.503788281160433E-01   1.520633814633012E+00   8.052956229598202E+00  -3.393267359647612E+00   8.160549100670785E+00   2.647765271952362E+00   5.250052465558563E-01  -2.194135474367301E+00   1.222291222780856E-01  -4.666213947285625E-01   7.978947923630815E-04   2.096383374530352E+00   6.823120257979511E+00  -1.496758282765386E+00   6.828271459215941E+00  -4.360161442852860E+00   6.683808252692363E+00  -1.758811815361382E+00
   3.000000000000000E+00   9.999999747378752E-04   1.013763616599883E+01  -9.115335020160115E+00   8.081521957662590E+00  -5.580216868664926E+00  -5.500950337127899E-01   1.520149400066150E+00   8.052924269631923E+00  -3.392236526987732E+00   8.160474724464711E+00   2.646561714336537E+00   5.254608752468407E-01  -2.194381132359164E+00   1.221867419081273E-01  -4.664227095757617E-01   7.826034245430897E-04   2.096169329267364E+00   6.823031419456502E+00  -1.491954883082797E+00   6.828213049138030E+00  -4.359422561263690E+00   6.683791083388076E+00  -1.757928508885016E+00
   3.000000000000000E+00   2.000000094994903E-03   1.013411509478925E+01  -9.110412929490211E+00   8.076496025651986E+00  -5.572792548270140E+00  -5.486791773879448E-01   1.517731674824293E+00   8.052764808505454E+00  -3.387088722284530E+00   8.160103564092937E+00   2.640556428647445E+00   5.277295318656530E-01  -2.195600509215448E+00   1.219750923799328E-01  -4.654308727039136E-01   7.064421153518842E-04   2.095097186141785E+00   6.822591042659550E+00  -1.468008167136585E+00   6.827921245930814E+00  -4.355727937554263E+00   6.683705520713878E+00  -1.753520013365442E+00
   3.000000000000000E+00   4.000000189989805E-03   1.012706647671241E+01  -9.100554296425425E+00   8.066503490676023E+00  -5.558017454144185E+00  -5.458629623822577E-01   1.512917856923618E+00   8.052447572585287E+00  -3.376824820880488E+00   8.159364828472523E+00   2.628608054708151E+00   5.322196524637436E-01  -2.197994906088697E+00   1.215530512094847E-01  -4.634551165314967E-01   5.555888268662898E-04   2.092943394211126E+00   6.821729128784053E+00  -1.420464319328702E+00   6.827338876488941E+00  -4.348337700114620E+00   6.683535805565665E+00  -1.744743056640031E+00
   3.000000000000000E+00   6.000000284984708E-03   1.012000943162750E+01  -9.090676757621548E+00   8.056589329555122E+00  -5.543339562103331E+00  -5.430672411352113E-01   1.508132659908812E+00   8.052132569896012E+00  -3.366603010205679E+00   8.158630834757750E+00   2.616741948795759E+00   5.366473542327560E-01  -2.200330596069070E+00   1.211326791079701E-01  -4.614898594141995E-01   4.066772725572151E-04   2.090777088099477E+00   6.820891841671230E+00  -1.373382758475230E+00   6.826758157917885E+00  -4.340946318625176E+00   6.683367951848470E+00  -1.736019159383263E+00
   3.000000000000000E+00   8.000000379979610E-03   1.011294420834063E+01  -9.080780747673046E+00   8.046752676649778E+00  -5.528757854472528E+00  -5.402918125650810E-01   1.503375820229880E+00   8.051819782366019E+00  -3.356423068813135E+00   8.157901537671945E+00   2.604957326723431E+00   5.410132373249645E-01  -2.202608098897671E+00   1.207139664983323E-01  -4.595350328334360E-01   2.596868058746201E-04   2.088598458419090E+00   6.820078600682685E+00  -1.326758950863888E+00   6.826179092096580E+00  -4.333554002591792E+00   6.683201937237398E+00  -1.727347941903481E+00
   3.000000000000000E+00   1.000000047497451E-02   1.010587105486527E+01  -9.070866698378737E+00   8.036992678729813E+00  -5.514271327920307E+00  -5.375364781884892E-01   1.498647077665795E+00   8.051509192089631E+00  -3.346284776710308E+00   8.157176892553860E+00   2.593253414085185E+00   5.453178963110373E-01  -2.204827931304152E+00   1.202969039250072E-01  -4.575905688341320E-01   1.145969870176024E-04   2.086407693846062E+00   6.819288837173065E+00  -1.280588419938496E+00   6.825601680815429E+00  -4.326160958663294E+00   6.683037739698884E+00  -1.718729027702977E+00
   3.000000000000000E+00   1.999999955296516E-02   1.007039495891664E+01  -9.021040782680412E+00   7.989313498783877E+00  -5.443232277212860E+00  -5.240544506804876E-01   1.475415943358748E+00   8.049988584423009E+00  -3.296210463066777E+00   8.153621925589871E+00   2.535918061467133E+00   5.659432556509391E-01  -2.215079911849803E+00   1.182360191254977E-01  -4.480213491158958E-01  -5.830434649811830E-04   2.075278319348230E+00   6.815673088553364E+00  -1.056382133046069E+00   6.822739499458066E+00  -4.289191862847212E+00   6.682243256906446E+00  -1.676406053906518E+00
   3.000000000000000E+00   3.999999910593033E-02   9.998987866154415E+00  -8.920276039595803E+00   7.899246665340174E+00  -5.307754008144163E+00  -4.984902743167495E-01   1.430920236720816E+00   8.047102321269344E+00  -3.199063045368213E+00   8.146836848887816E+00   2.426881482657320E+00   6.029289530965576E-01  -2.231547250202099E+00   1.142328836292554E-01  -4.296225657647655E-01  -1.846961413513917E-03   2.052212604397947E+00   6.809906975850165E+00  -6.395426466102787E-01   6.817140011453874E+00  -4.215310136086009E+00   6.680778687873180E+00  -1.595475115450040E+00
   3.000000000000000E+00   5.999999865889549E-02   9.927169319834316E+00  -8.818355828789576E+00   7.815639979671625E+00  -5.180373359416367E+00  -4.746516540424521E-01   1.388861172287887E+00   8.044409372120162E+00  -3.105748471934326E+00   8.140453459364307E+00   2.324804256500059E+00   6.346696109876252E-01  -2.243031819977902E+00   1.103811513642856E-01  -4.121588807979305E-01  -2.950718386176537E-03   2.028208883435726E+00   6.805730319557561E+00  -2.615997088903583E-01   6.811707629720607E+00  -4.141648206742545E+00   6.679464405598893E+00  -1.519215299122707E+00
   3.000000000000000E+00   7.999999821186066E-02   9.855161140971468E+00  -8.715647142020696E+00   7.737859012616510E+00  -5.060340186634215E+00  -4.523865182786708E-01   1.349038213699695E+00   8.041894998668194E+00  -3.016075242263075E+00   8.134437997538276E+00   2.229088025237714E+00   6.616560205560842E-01  -2.249987875193615E+00   1.066734244046257E-01  -3.955730316289013E-01  -3.910780628430970E-03   2.003418211294936E+00   6.802778860592756E+00   8.092424065651294E-02   6.806442418121136E+00  -4.068359377638780E+00   6.678283702424660E+00  -1.447311381656735E+00
   3.000000000000000E+00   9.999999776482582E-02   9.783169372696333E+00  -8.612485581065112E+00   7.665348001680184E+00  -4.946995530234069E+00  -4.315597973246804E-01   1.311272789105270E+00   8.039545724285382E+00  -2.929863611500184E+00   8.128760644186844E+00   2.139199569957935E+00   6.843381975265009E-01  -2.252841619135793E+00   1.031030059632825E-01  -3.798120035132336E-01  -4.742021088686998E-03   1.977976396776220E+00   6.800758055269807E+00   3.911475780392992E-01   6.801343750296763E+00  -3.995576341315159E+00   6.677221871657226E+00  -1.379472736887151E+00
   3.000000000000000E+00   2.000000000000002E-01   9.429463649485104E+00  -8.099496266392574E+00   7.366578422101408E+00  -4.462400835932440E+00  -3.451992158010766E-01   1.148257272804095E+00   8.029878354198264E+00  -2.545157724025087E+00   8.104612453234488E+00   1.762085647313029E+00   7.465040268224653E-01  -2.218609366553830E+00   8.711180181312615E-02  -3.117748542223217E-01  -7.392568223379733E-03   1.844849532015870E+00   6.797776170676443E+00   1.547368015607671E+00   6.778287696555066E+00  -3.642723103128031E+00   6.673291532652365E+00  -1.092547882866963E+00
   3.000000000000000E+00   2.999999999999998E-01   9.097346418479912E+00  -7.608936569551572E+00   7.145561419520510E+00  -4.080332658488000E+00  -2.810963360116127E-01   1.018412211503648E+00   8.022863682847888E+00  -2.225459433682225E+00   8.085924055240280E+00   1.476153112571704E+00   7.503443709681022E-01  -2.130878224842810E+00   7.379529860506366E-02  -2.582702844537633E-01  -8.363379858407856E-03   1.709159960987825E+00   6.797202371670149E+00   2.223933918011764E+00   6.759028682069748E+00  -3.314000813892768E+00   6.670912575808651E+00  -8.745000827082321E-01
   3.000000000000000E+00   3.999999999999999E-01   8.795157991457504E+00  -7.154356976310521E+00   6.976672260276176E+00  -3.769542927957380E+00  -2.323580729755551E-01   9.124212258333132E-01   8.017699709002622E+00  -1.957446218018219E+00   8.071186415238504E+00   1.253793828269066E+00   7.217971821590913E-01  -2.016371966523889E+00   6.268206262304001E-02  -2.157302781197984E-01  -8.408854597921688E-03   1.577218219160349E+00   6.794257880681268E+00   2.592440851140012E+00   6.743101650477028E+00  -3.012995820579623E+00   6.669440247173571E+00  -7.067193187261764E-01
   3.000000000000000E+00   5.000000000000000E-01   8.525236226464843E+00  -6.740334153686081E+00   6.844239930498410E+00  -3.510533324479594E+00  -1.945622873131630E-01   8.242060732230323E-01   8.013847929221694E+00  -1.730991152711886E+00   8.059407333654031E+00   1.077237082312959E+00   6.768958859281843E-01  -1.891652564377114E+00   5.339310041711182E-02  -1.815723241626083E-01  -7.972077594262427E-03   1.452337533470584E+00   6.788499469101595E+00   2.763832425181226E+00   6.730005639468960E+00  -2.740145923782434E+00   6.668510376415540E+00  -5.761592965223028E-01
   3.000000000000000E+00   6.000000000000001E-01   8.286555745870615E+00  -6.366473383606025E+00   6.738183042073507E+00  -3.290479361154474E+00  -1.647564121240261E-01   7.496213249575110E-01   8.010940248702029E+00  -1.538286489495298E+00   8.049896339842858E+00   9.345867870920574E-01   6.252161635822059E-01  -1.766394078535091E+00   4.561607845415340E-02  -1.538965088797039E-01  -7.309813530442430E-03   1.336056442566283E+00   6.780717822073672E+00   2.810219394068625E+00   6.719267510694099E+00  -2.494263458923770E+00   6.667912099164507E+00  -4.735184572620252E-01
   3.000000000000000E+00   7.000000000000002E-01   8.076495770511178E+00  -6.029977074006985E+00   6.651745705358166E+00  -3.100579411484468E+00  -1.409067118623576E-01   6.857365565771990E-01   8.008720961465768E+00  -1.373237476245845E+00   8.042153106150153E+00   8.176183961534820E-01   5.722656344091240E-01  -1.645884666075690E+00   3.909213414881803E-02  -1.312859514269854E-01  -6.567899832980019E-03   1.228878411415127E+00   6.771840809417011E+00   2.778523433338426E+00   6.710469416568544E+00  -2.273391439759592E+00   6.667520534253379E+00  -3.920661309447672E-01
   3.000000000000000E+00   7.999999999999998E-01   7.891870753714834E+00  -5.727118898935696E+00   6.580245350770945E+00  -2.934576867514989E+00  -1.215764773983209E-01   6.304176914068780E-01   8.007009805413428E+00  -1.231033987484982E+00   8.035804627032627E+00   7.204880162242455E-01   5.210599122424038E-01  -1.532741799791030E+00   3.360689677203103E-02  -1.126713112150645E-01  -5.826495152683603E-03   1.130717317679591E+00   6.762608520705722E+00   2.699286980000422E+00   6.703256181705931E+00  -2.075280046645471E+00   6.667260180570462E+00  -3.268669663168346E-01
   3.000000000000000E+00   8.999999999999999E-01   7.729473105920188E+00  -5.454020003294133E+00   6.520343225287248E+00  -2.787891228928723E+00  -1.057290211283824E-01   5.820710130163448E-01   8.005677980803565E+00  -1.107842190545411E+00   8.030567147541069E+00   6.389439369734550E-01   4.731229437470172E-01  -1.428015353274054E+00   2.898324874799005E-02  -9.723680492352216E-02  -5.127170080868556E-03   1.041165203906721E+00   6.753526199656140E+00   2.592387630528171E+00   6.697332737013896E+00  -1.897645942765182E+00   6.667084516072619E+00  -2.742582856004934E-01
   3.000000000000000E+00   1.000000000000000E+00   7.586328322047679E+00  -5.207020417190023E+00   6.469600586998216E+00  -2.657084013598863E+00  -9.260254022149003E-02   5.394804109898019E-01   8.004632310364793E+00  -1.000579038795599E+00   8.026221603848207E+00   5.698281955772112E-01   4.291057104520922E-01  -1.331869459050490E+00   2.507514479629421E-02  -8.435391227073437E-02  -4.489101615712263E-03   9.596526027043656E-01   6.744902814367808E+00   2.470741438214226E+00   6.692457336591125E+00  -1.738307310195945E+00   6.666964367050285E+00  -2.314918183003571E-01
   3.000000000000000E+00   1.100000000000000E+00   7.459792814473809E+00  -4.982830275412255E+00   6.426198623529017E+00  -2.539517855776575E+00  -8.162820778807527E-02   5.017004289582488E-01   8.003804609650622E+00  -9.067450088137641E-01   8.022596970112019E+00   5.107520767343342E-01   3.891622367655213E-01  -1.243992770164968E+00   2.176230297836876E-02  -7.353394842804317E-02  -3.918733745641759E-03   8.855437247325212E-01   6.736904999929187E+00   2.342703695092095E+00   6.688433562958030E+00  -1.595248090869684E+00   6.666881138162837E+00  -1.964843791674050E-01
   3.000000000000000E+00   1.200000000000000E+00   7.347571264680808E+00  -4.778567966244170E+00   6.388756037304195E+00  -2.433131733506607E+00  -7.237519900426889E-02   4.679839527608775E-01   8.003144449148778E+00  -8.242984776573826E-01   8.019558528326684E+00   4.598793277173623E-01   3.531750784920558E-01  -1.163839981396807E+00   1.894568999076616E-02  -6.439371033606704E-02  -3.415517360476391E-03   8.181920177295360E-01   6.729603944938528E+00   2.213629565941212E+00   6.685102572377359E+00  -1.466642380702018E+00   6.666822795435850E+00  -1.676419893994629E-01
   3.000000000000000E+00   1.300000000000000E+00   7.247696169958834E+00  -4.591744291944297E+00   6.356206941539161E+00  -2.336288516137607E+00  -6.451299767158056E-02   4.377320863579645E-01   8.002614159181212E+00  -7.515603079621723E-01   8.016999368528699E+00   4.157779652465934E-01   3.208888373863190E-01  -1.090770846867820E+00   1.654372918860845E-02  -5.663031253420531E-02  -2.975295448187594E-03   7.569715715492825E-01   6.723010497600356E+00   2.086893342126607E+00   6.682336193064310E+00  -1.350856930759562E+00   6.666781439902616E+00  -1.437342622295330E-01
